index,cohorte_passage,gd_discipline,reussite_3_ans,passage_en_l2_2_ans,reussite_3_4_ans,reorientation_en_dut,redoublement_en_l1,effectif_neobacheliers_reussite,discipline_lib,effectif_neobacheliers_passage,sexe_lib,serie_bac,gd_discipline_lib,age_au_bac_lib,passage_en_l2_1_2_ans,discipline,sexe,mention_bac,age_au_bac,passage_en_l2_1_an,reorientation_en_dut_1_an,reorientation_en_dut_2_ans,sect_disciplinaire_lib,reussite_4_ans,serie_bac_lib,mention_bac_lib,sect_disciplinaire,cohorte_reussite
3056,2014,LLSH,0.0,0.0,2.0,0.0,4.0,12.0,Sciences humaines et sociales,13.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,2.0,6,1,D,R1,2.0,0.0,0.0,Pluridisciplinaire sciences humaines et sociales,2.0,BAC technologique hors STMG,Passable premier groupe,66,2012
3057,2014,LLSH,1.0,1.0,1.0,0.0,3.0,4.0,"Pluridisciplinaire lettres, langues, sciences humaines",5.0,Homme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,2.0,32,1,D,R0,1.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",0.0,BAC L,Passable premier groupe,67,2012
3058,2014,LLSH,18.0,2.0,21.0,0.0,3.0,26.0,"Pluridisciplinaire lettres, langues, sciences humaines",52.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,42.0,32,2,B,R0,40.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",3.0,BAC L,Bien,67,2012
3059,2014,LLSH,0.0,0.0,0.0,0.0,1.0,2.0,"Pluridisciplinaire lettres, langues, sciences humaines",1.0,Homme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,0.0,32,1,D,R2,0.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",0.0,BAC L,Passable premier groupe,67,2012
3060,2014,LLSH,1.0,0.0,1.0,0.0,0.0,1.0,"Pluridisciplinaire lettres, langues, sciences humaines",1.0,Homme,3,"Lettres, langues et sciences humaines",En retard d'un an,1.0,32,1,D,R1,1.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",0.0,BAC S,Passable premier groupe,67,2012
3061,2014,LLSH,0.0,0.0,0.0,0.0,1.0,2.0,"Pluridisciplinaire lettres, langues, sciences humaines",2.0,Femme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,0.0,32,2,D,R0,0.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",0.0,BAC STMG,Passable premier groupe,67,2012
3062,2014,LLSH,0.0,1.0,0.0,0.0,1.0,1.0,"Pluridisciplinaire lettres, langues, sciences humaines",1.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,1.0,32,1,D,R1,0.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",0.0,BAC technologique hors STMG,Passable premier groupe,67,2012
3063,2014,LLSH,,0.0,,0.0,0.0,,"Pluridisciplinaire lettres, langues, sciences humaines",1.0,Femme,6,"Lettres, langues et sciences humaines",Non pris en compte,0.0,32,2,A,R4,0.0,0.0,0.0,"Pluridisciplinaire lettres, langues, sciences humaines",,BAC professionnel,Très bien,67,2012
3064,2014,SI,0.0,0.0,0.0,0.0,0.0,1.0,"Sciences de la vie, de la terre et de l'univers",1.0,Homme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,9,1,P,R0,0.0,0.0,0.0,Sciences de l'univers,0.0,BAC ES,Passable deuxième groupe,5,2012
3065,2014,SI,10.0,2.0,17.0,0.0,2.0,42.0,"Sciences de la vie, de la terre et de l'univers",6.0,Femme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,4.0,9,2,P,R0,2.0,0.0,0.0,Sciences de l'univers,7.0,BAC S,Passable deuxième groupe,5,2012
3066,2014,SI,0.0,0.0,1.0,0.0,2.0,7.0,"Sciences de la vie, de la terre et de l'univers",3.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,9,1,D,R1,0.0,0.0,0.0,Sciences de l'univers,1.0,BAC technologique hors STMG,Passable premier groupe,5,2012
3067,2014,SI,0.0,0.0,1.0,0.0,2.0,9.0,"Sciences de la vie, de la terre et de l'univers",4.0,Femme,1,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,9,2,D,R0,0.0,0.0,0.0,Sciences de la vie,1.0,BAC L,Passable premier groupe,6,2012
3068,2014,SI,3.0,3.0,5.0,0.0,8.0,12.0,"Sciences de la vie, de la terre et de l'univers",35.0,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,18.0,9,1,Q,R0,15.0,0.0,0.0,Sciences de la vie,2.0,BAC S,Inconnue,6,2012
3069,2014,SI,1.0,2.0,3.0,0.0,2.0,17.0,"Sciences de la vie, de la terre et de l'univers",4.0,Homme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,3.0,9,1,C,R2,1.0,0.0,0.0,Sciences de la vie,2.0,BAC S,Assez bien,6,2012
3070,2014,SI,0.0,0.0,0.0,0.0,1.0,3.0,"Sciences de la vie, de la terre et de l'univers",1.0,Femme,4,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,9,2,P,R0,0.0,0.0,0.0,Sciences de la vie,0.0,BAC STMG,Passable deuxième groupe,6,2012
3071,2014,SI,,0.0,,0.0,1.0,,"Sciences de la vie, de la terre et de l'univers",1.0,Homme,4,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,9,1,P,R1,0.0,0.0,0.0,Sciences de la vie,,BAC STMG,Passable deuxième groupe,6,2012
3072,2014,SI,0.0,0.0,0.0,0.0,0.0,3.0,"Sciences de la vie, de la terre et de l'univers",2.0,Femme,4,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,9,2,D,R2,0.0,0.0,0.0,Sciences de la vie,0.0,BAC STMG,Passable premier groupe,6,2012
3073,2014,SI,1.0,4.0,2.0,2.0,21.0,36.0,"Sciences de la vie, de la terre et de l'univers",41.0,Homme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,5.0,9,1,D,R0,1.0,2.0,0.0,Sciences de la vie,1.0,BAC technologique hors STMG,Passable premier groupe,6,2012
3074,2014,SI,0.0,0.0,0.0,0.0,3.0,11.0,"Sciences de la vie, de la terre et de l'univers",5.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,9,1,P,R2,0.0,0.0,0.0,Sciences de la vie,0.0,BAC technologique hors STMG,Passable deuxième groupe,6,2012
3075,2014,SI,0.0,0.0,0.0,0.0,1.0,7.0,"Sciences de la vie, de la terre et de l'univers",1.0,Homme,6,Sciences et sciences de l'ingénieur,Non pris en compte,0.0,9,1,P,R4,0.0,0.0,0.0,Sciences de la vie,0.0,BAC professionnel,Passable deuxième groupe,6,2012
3076,2014,SI,0.0,,0.0,,,1.0,"Sciences de la vie, de la terre et de l'univers",,Femme,1,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,9,2,D,R2,,,,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",0.0,BAC L,Passable premier groupe,69,2012
3077,2014,SI,0.0,,0.0,,,2.0,"Sciences de la vie, de la terre et de l'univers",,Femme,2,Sciences et sciences de l'ingénieur,En retard d'un an,,9,2,C,R1,,,,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",0.0,BAC ES,Assez bien,69,2012
3078,2014,SI,2.0,1.0,5.0,0.0,8.0,15.0,"Sciences de la vie, de la terre et de l'univers",10.0,Homme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,3.0,9,1,D,R2,2.0,0.0,0.0,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",3.0,BAC S,Passable premier groupe,69,2012
3079,2014,SI,0.0,0.0,1.0,1.0,0.0,2.0,"Sciences de la vie, de la terre et de l'univers",9.0,Femme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,3.0,9,2,B,R0,3.0,1.0,0.0,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",1.0,BAC technologique hors STMG,Bien,69,2012
3080,2014,SI,0.0,1.0,0.0,1.0,1.0,1.0,"Sciences de la vie, de la terre et de l'univers",10.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,9,1,C,R1,0.0,1.0,0.0,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",0.0,BAC technologique hors STMG,Assez bien,69,2012
3081,2014,SI,,2.0,,0.0,3.0,,"Sciences de la vie, de la terre et de l'univers",4.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,2.0,9,1,Q,R1,0.0,0.0,0.0,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",,BAC technologique hors STMG,Inconnue,69,2012
3082,2014,SI,0.0,1.0,1.0,0.0,1.0,2.0,"Sciences de la vie, de la terre et de l'univers",2.0,Femme,5,Sciences et sciences de l'ingénieur,En retard d'un an,2.0,9,2,B,R1,1.0,0.0,0.0,"Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers",1.0,BAC technologique hors STMG,Bien,69,2012
3083,2014,LLSH,1.0,,1.0,,,1.0,Langues,,Homme,2,"Lettres, langues et sciences humaines",A l'heure ou en avance,,5,1,Q,R0,,,,Cultures et langues régionales,0.0,BAC ES,Inconnue,25,2012
3084,2014,LLSH,0.0,,0.0,,,1.0,Langues,,Femme,2,"Lettres, langues et sciences humaines",A l'heure ou en avance,,5,2,B,R0,,,,Cultures et langues régionales,0.0,BAC ES,Bien,25,2012
3085,2014,LLSH,1.0,,1.0,,,1.0,Langues,,Homme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,,5,1,B,R0,,,,Cultures et langues régionales,0.0,BAC S,Bien,25,2012
3086,2014,LLSH,0.0,,0.0,,,1.0,Langues,,Femme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,,5,2,C,R0,,,,Pluridisciplinaire langues,0.0,BAC STMG,Assez bien,65,2012
3087,2014,LLSH,0.0,,1.0,,,5.0,Sciences humaines et sociales,,Homme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,1,Q,R2,,,,"Philosophie, épistémologie",1.0,BAC L,Inconnue,26,2012
3088,2014,LLSH,1.0,,1.0,,,1.0,Sciences humaines et sociales,,Femme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,,6,2,B,R0,,,,"Philosophie, épistémologie",0.0,BAC technologique hors STMG,Bien,26,2012
3089,2014,LLSH,1.0,1.0,1.0,0.0,2.0,3.0,Sciences humaines et sociales,3.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,2.0,6,1,C,R1,1.0,0.0,0.0,"Philosophie, épistémologie",0.0,BAC technologique hors STMG,Assez bien,26,2012
3090,2014,LLSH,67.0,33.0,86.0,4.0,56.0,143.0,Sciences humaines et sociales,223.0,Homme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,162.0,6,1,C,R0,129.0,3.0,1.0,Histoire,19.0,BAC L,Assez bien,27,2012
3091,2014,LLSH,2.0,2.0,2.0,0.0,4.0,4.0,Sciences humaines et sociales,13.0,Homme,1,"Lettres, langues et sciences humaines",En retard d'un an,11.0,6,1,B,R1,9.0,0.0,0.0,Histoire,0.0,BAC L,Bien,27,2012
3092,2014,LLSH,4.0,0.0,6.0,0.0,2.0,15.0,Sciences humaines et sociales,9.0,Femme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,3.0,6,2,D,R2,3.0,0.0,0.0,Histoire,2.0,BAC ES,Passable premier groupe,27,2012
3093,2014,LLSH,4.0,5.0,6.0,1.0,19.0,19.0,Sciences humaines et sociales,47.0,Homme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,11.0,6,1,D,R0,6.0,0.0,1.0,Histoire,2.0,BAC technologique hors STMG,Passable premier groupe,27,2012
3094,2014,LLSH,2.0,3.0,4.0,0.0,7.0,14.0,Sciences humaines et sociales,14.0,Homme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,6.0,6,1,D,R2,3.0,0.0,0.0,Histoire,2.0,BAC technologique hors STMG,Passable premier groupe,27,2012
3095,2014,LLSH,0.0,,0.0,,,7.0,Sciences humaines et sociales,,Homme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,1,D,R2,,,,Géographie,0.0,BAC technologique hors STMG,Passable premier groupe,28,2012
3096,2014,LLSH,1.0,0.0,1.0,0.0,0.0,1.0,Sciences humaines et sociales,1.0,Homme,2,"Lettres, langues et sciences humaines",En retard d'un an,0.0,6,1,D,R1,0.0,0.0,0.0,Aménagement,0.0,BAC ES,Passable premier groupe,29,2012
3097,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Femme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,,6,2,D,R0,,,,Aménagement,0.0,BAC technologique hors STMG,Passable premier groupe,29,2012
3098,2014,LLSH,14.0,6.0,17.0,1.0,9.0,21.0,Sciences humaines et sociales,27.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,19.0,6,2,C,R0,13.0,1.0,0.0,"Archéologie, ethnologie, préhistoire",3.0,BAC L,Assez bien,30,2012
3099,2014,LLSH,0.0,0.0,0.0,0.0,1.0,3.0,Sciences humaines et sociales,1.0,Homme,1,"Lettres, langues et sciences humaines",En retard d'un an,0.0,6,1,C,R1,0.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",0.0,BAC L,Assez bien,30,2012
3100,2014,LLSH,,0.0,,0.0,1.0,,Sciences humaines et sociales,2.0,Homme,1,"Lettres, langues et sciences humaines",En retard d'un an,1.0,6,1,Q,R1,1.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",,BAC L,Inconnue,30,2012
3101,2014,LLSH,1.0,1.0,1.0,0.0,1.0,1.0,Sciences humaines et sociales,2.0,Homme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,2.0,6,1,B,R0,1.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",0.0,BAC S,Bien,30,2012
3102,2014,LLSH,4.0,3.0,4.0,1.0,5.0,5.0,Sciences humaines et sociales,13.0,Femme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,8.0,6,2,C,R0,5.0,0.0,1.0,"Archéologie, ethnologie, préhistoire",0.0,BAC S,Assez bien,30,2012
3103,2014,LLSH,0.0,0.0,0.0,0.0,0.0,1.0,Sciences humaines et sociales,2.0,Femme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,1.0,6,2,P,R0,1.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",0.0,BAC S,Passable deuxième groupe,30,2012
3104,2014,LLSH,1.0,,1.0,,,1.0,Sciences humaines et sociales,,Homme,3,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,1,C,R2,,,,"Archéologie, ethnologie, préhistoire",0.0,BAC S,Assez bien,30,2012
3105,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Femme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,,6,2,C,R0,,,,"Archéologie, ethnologie, préhistoire",0.0,BAC technologique hors STMG,Assez bien,30,2012
3106,2014,LLSH,0.0,,1.0,,,1.0,Sciences humaines et sociales,,Homme,1,"Lettres, langues et sciences humaines",En retard d'un an,,6,1,D,R1,,,,Sciences religieuses,1.0,BAC L,Passable premier groupe,31,2012
3107,2014,LLSH,85.0,22.0,97.0,1.0,24.0,128.0,Sciences humaines et sociales,203.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,177.0,6,2,B,R0,155.0,0.0,1.0,Psychologie,12.0,BAC L,Bien,32,2012
3108,2014,LLSH,0.0,0.0,0.0,0.0,2.0,2.0,Sciences humaines et sociales,3.0,Homme,2,"Lettres, langues et sciences humaines",En retard d'un an,1.0,6,1,Q,R1,1.0,0.0,0.0,Psychologie,0.0,BAC ES,Inconnue,32,2012
3109,2014,LLSH,5.0,3.0,6.0,0.0,7.0,8.0,Sciences humaines et sociales,13.0,Femme,2,"Lettres, langues et sciences humaines",En retard d'un an,6.0,6,2,Q,R1,3.0,0.0,0.0,Psychologie,1.0,BAC ES,Inconnue,32,2012
3110,2014,LLSH,6.0,0.0,6.0,0.0,0.0,6.0,Sciences humaines et sociales,2.0,Femme,3,"Lettres, langues et sciences humaines",En retard d'un an,2.0,6,2,B,R1,2.0,0.0,0.0,Psychologie,0.0,BAC S,Bien,32,2012
3111,2014,LLSH,11.0,12.0,25.0,2.0,45.0,152.0,Sciences humaines et sociales,122.0,Femme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,31.0,6,2,D,R0,19.0,2.0,0.0,Psychologie,14.0,BAC STMG,Passable premier groupe,32,2012
3112,2014,LLSH,2.0,6.0,3.0,2.0,19.0,29.0,Sciences humaines et sociales,48.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,6.0,6,1,D,R1,0.0,2.0,0.0,Psychologie,1.0,BAC technologique hors STMG,Passable premier groupe,32,2012
3113,2014,LLSH,0.0,0.0,1.0,0.0,1.0,2.0,Sciences humaines et sociales,4.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,0.0,6,1,Q,R1,0.0,0.0,0.0,Psychologie,1.0,BAC technologique hors STMG,Inconnue,32,2012
3114,2014,LLSH,1.0,0.0,1.0,0.0,1.0,7.0,Sciences humaines et sociales,8.0,Homme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,4.0,6,1,C,R2,4.0,0.0,0.0,Psychologie,0.0,BAC technologique hors STMG,Assez bien,32,2012
3115,2014,LLSH,2.0,1.0,2.0,0.0,3.0,25.0,Sciences humaines et sociales,16.0,Homme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,3.0,6,1,D,R2,2.0,0.0,0.0,Psychologie,0.0,BAC technologique hors STMG,Passable premier groupe,32,2012
3116,2014,LLSH,0.0,0.0,0.0,0.0,0.0,2.0,Sciences humaines et sociales,1.0,Homme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,1,Q,R2,1.0,0.0,0.0,Psychologie,0.0,BAC technologique hors STMG,Inconnue,32,2012
3117,2014,LLSH,5.0,1.0,8.0,0.0,19.0,68.0,Sciences humaines et sociales,50.0,Femme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,5.0,6,2,P,R2,4.0,0.0,0.0,Psychologie,3.0,BAC technologique hors STMG,Passable deuxième groupe,32,2012
3118,2014,LLSH,10.0,20.0,13.0,2.0,107.0,165.0,Sciences humaines et sociales,351.0,Femme,6,"Lettres, langues et sciences humaines",Non pris en compte,45.0,6,2,C,R4,25.0,1.0,1.0,Psychologie,3.0,BAC professionnel,Assez bien,32,2012
3119,2014,LLSH,2.0,6.0,3.0,0.0,16.0,25.0,Sciences humaines et sociales,35.0,Homme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,13.0,6,1,D,R0,7.0,0.0,0.0,"Sociologie, démographie",1.0,BAC L,Passable premier groupe,33,2012
3120,2014,LLSH,35.0,13.0,44.0,3.0,16.0,76.0,Sciences humaines et sociales,100.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,73.0,6,2,C,R0,60.0,3.0,0.0,"Sociologie, démographie",9.0,BAC L,Assez bien,33,2012
3121,2014,LLSH,,1.0,,0.0,1.0,,Sciences humaines et sociales,2.0,Femme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,2.0,6,2,C,R2,1.0,0.0,0.0,"Sociologie, démographie",,BAC L,Assez bien,33,2012
3122,2014,SI,1.0,3.0,3.0,4.0,9.0,12.0,Sciences fondamentales et applications,20.0,Homme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,3.0,15,1,D,R0,0.0,4.0,0.0,Mathématiques,2.0,BAC ES,Passable premier groupe,1,2012
3123,2014,SI,,1.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Femme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,1.0,15,2,Q,R0,0.0,0.0,0.0,Mathématiques,,BAC ES,Inconnue,1,2012
3124,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Homme,2,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,1,Q,R2,,,,Mathématiques,0.0,BAC ES,Inconnue,1,2012
3125,2014,SI,1.0,0.0,1.0,0.0,0.0,13.0,Sciences fondamentales et applications,2.0,Femme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,2,P,R2,0.0,0.0,0.0,Mathématiques,0.0,BAC S,Passable deuxième groupe,1,2012
3126,2014,SI,0.0,0.0,0.0,0.0,0.0,1.0,Sciences fondamentales et applications,2.0,Homme,4,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,15,1,D,R1,0.0,0.0,0.0,Mathématiques,0.0,BAC STMG,Passable premier groupe,1,2012
3127,2014,SI,0.0,0.0,0.0,0.0,3.0,5.0,Sciences fondamentales et applications,4.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,15,1,P,R1,0.0,0.0,0.0,Mathématiques,0.0,BAC technologique hors STMG,Passable deuxième groupe,1,2012
3128,2014,SI,0.0,0.0,1.0,1.0,0.0,1.0,Sciences fondamentales et applications,2.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,1.0,15,1,B,R2,1.0,1.0,0.0,Mathématiques,1.0,BAC technologique hors STMG,Bien,1,2012
3129,2014,SI,0.0,0.0,0.0,0.0,1.0,2.0,Sciences fondamentales et applications,3.0,Homme,6,Sciences et sciences de l'ingénieur,Non pris en compte,0.0,15,1,B,R4,0.0,0.0,0.0,Mathématiques,0.0,BAC professionnel,Bien,1,2012
3130,2014,SI,0.0,0.0,0.0,0.0,1.0,10.0,Sciences fondamentales et applications,6.0,Homme,6,Sciences et sciences de l'ingénieur,Non pris en compte,0.0,15,1,P,R4,0.0,0.0,0.0,Mathématiques,0.0,BAC professionnel,Passable deuxième groupe,1,2012
3131,2014,SI,3.0,27.0,19.0,6.0,49.0,79.0,Sciences fondamentales et applications,120.0,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,63.0,15,1,D,R0,36.0,5.0,1.0,Physique,16.0,BAC S,Passable premier groupe,2,2012
3132,2014,SI,0.0,,1.0,,,4.0,Sciences fondamentales et applications,,Femme,3,Sciences et sciences de l'ingénieur,En retard d'un an,,15,2,B,R1,,,,Physique,1.0,BAC S,Bien,2,2012
3133,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Femme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,2,C,R2,,,,Physique,0.0,BAC S,Assez bien,2,2012
3134,2014,SI,,0.0,,0.0,2.0,,Sciences fondamentales et applications,2.0,Femme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,2,B,R0,0.0,0.0,0.0,Physique,,BAC technologique hors STMG,Bien,2,2012
3135,2014,SI,0.0,0.0,0.0,0.0,1.0,1.0,Sciences fondamentales et applications,3.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,15,1,P,R1,0.0,0.0,0.0,Physique,0.0,BAC technologique hors STMG,Passable deuxième groupe,2,2012
3136,2014,SI,,1.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Femme,5,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,15,2,A,R1,0.0,0.0,0.0,Physique,,BAC technologique hors STMG,Très bien,2,2012
3137,2014,SI,0.0,0.0,0.0,1.0,5.0,2.0,Sciences fondamentales et applications,7.0,Femme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,2,D,R2,0.0,0.0,1.0,Physique,0.0,BAC technologique hors STMG,Passable premier groupe,2,2012
3138,2014,SI,0.0,,0.0,,,2.0,Sciences fondamentales et applications,,Femme,2,Sciences et sciences de l'ingénieur,En retard d'un an,,15,2,P,R1,,,,Chimie,0.0,BAC ES,Passable deuxième groupe,3,2012
3139,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Homme,4,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,1,C,R2,,,,Chimie,0.0,BAC STMG,Assez bien,3,2012
3140,2014,SI,0.0,0.0,0.0,0.0,0.0,1.0,Sciences fondamentales et applications,4.0,Femme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,2,D,R2,0.0,0.0,0.0,Chimie,0.0,BAC technologique hors STMG,Passable premier groupe,3,2012
3141,2014,SI,1.0,0.0,1.0,0.0,0.0,3.0,Sciences fondamentales et applications,2.0,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,1.0,15,1,Q,R0,1.0,0.0,0.0,Mathématiques appliquées et sciences sociales,0.0,BAC S,Inconnue,4,2012
3142,2014,SI,0.0,1.0,1.0,0.0,1.0,1.0,Sciences fondamentales et applications,1.0,Homme,3,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,15,1,Q,R1,0.0,0.0,0.0,Mathématiques appliquées et sciences sociales,1.0,BAC S,Inconnue,4,2012
3143,2014,SI,1.0,,2.0,,,3.0,Sciences fondamentales et applications,,Femme,3,Sciences et sciences de l'ingénieur,En retard d'un an,,15,2,Q,R1,,,,Mathématiques appliquées et sciences sociales,1.0,BAC S,Inconnue,4,2012
3144,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Femme,4,Sciences et sciences de l'ingénieur,En retard d'un an,,15,2,P,R1,,,,Mathématiques appliquées et sciences sociales,0.0,BAC STMG,Passable deuxième groupe,4,2012
3145,2014,SI,,1.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Femme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,1.0,15,2,P,R2,0.0,0.0,0.0,Mathématiques appliquées et sciences sociales,,BAC technologique hors STMG,Passable deuxième groupe,4,2012
